Sno,temp,hum,soil,ir,ultrasonic,cdate
1798,26.2,38,-1,0,32,2022-11-12 14:22:54.683908
1799,26.3,38,-1,0,31,2022-11-12 14:23:00.060386
1800,26.2,38,-1,0,32,2022-11-12 14:23:05.111533
1801,26.2,38,-1,0,33,2022-11-12 14:23:10.142952
1802,26.2,38,-1,0,33,2022-11-12 14:23:15.409061
1803,26.3,38,-1,0,32,2022-11-12 14:23:20.457285
1804,26.2,38,-1,0,32,2022-11-12 14:23:25.647113
1805,26.2,38,-1,0,32,2022-11-12 14:23:30.688944
1806,26.2,39,-1,0,34,2022-11-12 14:23:35.732166
1807,26.2,39,-1,0,33,2022-11-12 14:23:40.772959
1808,26.3,40,-1,0,33,2022-11-12 14:23:45.820907
1809,26.3,39,-1,0,33,2022-11-12 14:23:50.868692
1810,26.2,39,-1,0,31,2022-11-12 14:23:55.908249
1811,26.3,38,-1,0,33,2022-11-12 14:24:00.950956
1812,26.3,38,-1,0,31,2022-11-12 14:24:06.003524
1813,26.3,39,-1,0,32,2022-11-12 14:24:11.040191
1814,26.2,39,-1,0,32,2022-11-12 14:24:16.083566
1815,nan,nan,-1,0,0,2022-11-12 14:24:59.815887
1816,26.3,38,-1,0,0,2022-11-12 14:25:10.854780
1817,26.2,37,-1,0,0,2022-11-12 14:25:21.897843
1818,26.2,37,-1,0,0,2022-11-12 14:25:32.974634
1819,26.1,37,66,0,0,2022-11-12 14:25:39.030295
1820,26.1,38,54,0,0,2022-11-12 14:25:45.070901
1821,26.2,38,52,0,0,2022-11-12 14:25:51.091898
1822,26.2,39,-1,0,0,2022-11-12 14:26:02.130799
1823,26.1,38,-1,0,0,2022-11-12 14:26:13.216008
1824,26.1,38,-1,0,0,2022-11-12 14:26:24.221712
1825,26.1,37,-1,0,0,2022-11-12 14:26:35.496218
1826,26.1,40,-1,0,0,2022-11-12 14:26:46.965745
1827,26,40,-1,0,0,2022-11-12 14:26:58.007663
1828,26,40,-1,0,0,2022-11-12 14:27:09.084656
1829,26,41,-1,0,0,2022-11-12 14:27:20.557816
1830,26,47,-1,0,0,2022-11-12 14:27:31.637067
1831,26.1,44,-1,0,0,2022-11-12 14:27:42.675454
1832,26.2,41,-1,0,0,2022-11-12 14:27:53.751626
1833,26.1,41,-1,0,0,2022-11-12 14:28:04.795897
1834,26.2,41,-1,0,0,2022-11-12 14:28:15.834549
1835,26.2,44,-1,0,0,2022-11-12 14:28:26.874755
1836,26.1,41,-1,0,0,2022-11-12 14:28:37.951657
1837,25.9,36,-1,0,34,2022-11-12 14:32:05.492065
1838,25.5,36,-1,0,34,2022-11-12 14:32:06.478448
1839,25.9,36,-1,0,36,2022-11-12 14:32:16.527262
1840,25.8,36,-1,0,34,2022-11-12 14:32:26.570691
1841,25.9,36,-1,0,21,2022-11-12 14:32:36.674271
1842,25.8,36,-1,0,320,2022-11-12 14:32:46.724234
1843,25.8,39,-1,0,25,2022-11-12 14:32:56.777114
1844,25.8,41,-1,0,24,2022-11-12 14:33:06.836001
1845,25.9,40,-1,0,23,2022-11-12 14:33:16.885896
1846,25.9,38,-1,0,23,2022-11-12 14:33:26.942669
1847,25.8,37,-1,0,23,2022-11-12 14:35:17.786057
1848,25.7,36,-1,0,33,2022-11-12 14:35:27.835652
1849,25.8,36,-1,0,23,2022-11-12 14:35:37.887026
1850,25.7,37,-1,0,25,2022-11-12 14:35:47.941488
1851,nan,nan,52,0,0,2022-11-12 14:35:54.012632
1852,nan,nan,52,0,0,2022-11-12 14:36:34.251561
1853,25.9,37,-1,0,34,2022-11-12 14:36:44.294983
1854,25.8,38,-1,0,34,2022-11-12 14:36:54.349976
1855,25.8,39,-1,0,34,2022-11-12 14:37:04.396831
1856,25.8,38,-1,0,34,2022-11-12 14:37:14.569454
1857,25.8,38,-1,0,35,2022-11-12 14:37:24.620375
1858,25.6,37,-1,0,34,2022-11-12 14:37:34.739979
1859,25.9,37,-1,0,32,2022-11-12 14:38:13.807834
1860,25.7,36,-1,0,32,2022-11-12 14:38:24.109350
1861,25.8,36,-1,0,33,2022-11-12 14:38:34.218313
1862,25.7,37,-1,0,32,2022-11-12 14:38:44.265894
1863,25.8,37,-1,0,32,2022-11-12 14:38:54.363392
1864,25.8,36,-1,0,32,2022-11-12 14:39:04.465110
1865,25.6,36,-1,0,33,2022-11-12 14:39:14.508306
1866,25.7,38,-1,0,34,2022-11-12 14:39:24.561316
1867,25.6,39,-1,0,33,2022-11-12 14:39:34.619667
1868,25.6,38,-1,0,32,2022-11-12 14:39:44.668220
1869,25.6,37,-1,0,33,2022-11-12 14:39:57.798177
1870,25.6,40,-1,0,33,2022-11-12 14:40:07.852400
1871,25.8,42,-1,0,33,2022-11-12 14:40:17.961574
1872,25.7,43,-1,0,35,2022-11-12 14:40:28.015997
1873,25.8,41,-1,0,32,2022-11-12 14:40:38.136876
1874,25.7,38,-1,0,33,2022-11-12 14:40:48.494640
1875,25.8,38,-1,0,34,2022-11-12 14:40:58.543536
1876,25.7,37,-1,0,41,2022-11-12 14:41:08.593875
1877,nan,nan,-1,0,35,2022-11-12 14:41:18.703126
1878,25.7,37,-1,0,34,2022-11-12 14:41:28.870893
1879,25.6,37,-1,0,36,2022-11-12 14:41:38.949123
1880,25.7,37,-1,0,36,2022-11-12 14:41:48.982140
1881,nan,nan,65,0,0,2022-11-12 14:41:55.067133
1882,nan,nan,65,0,0,2022-11-12 14:44:02.167903
1883,nan,nan,65,0,0,2022-11-12 14:44:08.256994
1884,nan,nan,-1,0,24,2022-11-12 14:45:01.134258
1885,25.6,36,-1,0,22,2022-11-12 14:45:11.179778
1886,25.5,39,-1,0,23,2022-11-12 14:45:21.238228
1887,25.5,39,-1,0,23,2022-11-12 14:45:31.287972
1888,25.5,40,-1,0,23,2022-11-12 14:45:45.867245
1889,25.6,46,-1,0,23,2022-11-12 14:45:55.922185
1890,nan,nan,52,0,0,2022-11-12 14:46:01.995593
1891,25.7,42,-1,0,22,2022-11-12 14:46:51.865155
1892,25.8,42,-1,0,22,2022-11-12 14:47:01.918686
1893,25.8,41,-1,0,23,2022-11-12 14:47:17.856705
1894,25.8,40,-1,0,22,2022-11-12 14:47:24.919329
1895,25.9,43,-1,0,24,2022-11-12 14:47:34.965599
1896,26.1,44,-1,0,23,2022-11-12 14:47:45.034636
1897,25.9,43,-1,0,25,2022-11-12 14:47:55.076568
1898,26.2,43,-1,0,32,2022-11-12 14:48:36.918663
1899,25.6,41,-1,0,32,2022-11-12 14:48:46.967105
1900,26.1,41,-1,0,22,2022-11-12 14:48:57.082340
1901,nan,nan,66,0,0,2022-11-12 14:49:47.537291
1902,nan,nan,66,0,0,2022-11-12 14:49:53.618497
1903,nan,nan,66,0,0,2022-11-12 14:49:59.756137
1904,nan,nan,66,0,4658,2022-11-12 14:50:05.165577
1905,nan,nan,51,0,0,2022-11-12 14:50:39.971871
1906,26.5,48,-1,0,26,2022-11-12 14:51:07.764845
1907,26.8,43,-1,0,26,2022-11-12 14:51:17.824271
1908,26.5,44,-1,0,24,2022-11-12 14:51:27.880367
1909,26.6,44,-1,0,26,2022-11-12 14:51:37.933321
1910,26.5,44,-1,0,25,2022-11-12 14:51:47.984030
1911,26.5,43,-1,0,25,2022-11-12 14:51:58.154284
1912,26.6,44,-1,0,26,2022-11-12 14:52:08.210305
1913,26.7,43,-1,0,25,2022-11-12 14:52:18.325598
1914,nan,nan,51,0,0,2022-11-12 14:52:55.721729
1915,nan,nan,51,0,0,2022-11-12 14:53:01.786712
1916,nan,nan,50,0,0,2022-11-12 14:53:08.283188
1917,nan,nan,51,0,0,2022-11-12 14:53:14.309323
1918,nan,nan,51,0,0,2022-11-12 14:53:20.382409
1919,nan,nan,52,0,0,2022-11-12 14:53:26.530675
1920,nan,nan,52,0,0,2022-11-12 14:53:32.609114
1921,nan,nan,51,0,0,2022-11-12 14:53:38.686912
1922,nan,nan,51,0,0,2022-11-12 14:53:44.710594
1923,nan,nan,52,0,0,2022-11-12 14:53:50.777880
1924,nan,nan,51,0,0,2022-11-12 14:53:56.814672
1925,nan,nan,52,0,0,2022-11-12 14:54:02.881693
1926,nan,nan,51,0,0,2022-11-12 14:54:08.910388
1927,nan,nan,52,0,0,2022-11-12 14:54:14.940632
1928,nan,nan,51,0,0,2022-11-12 14:54:21.013808
1929,nan,nan,51,0,0,2022-11-12 14:54:27.083452
1930,nan,nan,51,0,0,2022-11-12 14:54:33.104487
1931,nan,nan,51,0,0,2022-11-12 14:54:39.178195
1932,nan,nan,51,0,0,2022-11-12 14:54:45.205634
1933,nan,nan,51,0,0,2022-11-12 14:54:51.278101
1934,nan,nan,51,0,0,2022-11-12 14:54:57.300980
1935,nan,nan,51,0,0,2022-11-12 14:55:03.331525
1936,nan,nan,51,0,0,2022-11-12 14:55:09.399024
1937,nan,nan,51,0,0,2022-11-12 14:55:15.477594
1938,nan,nan,51,0,0,2022-11-12 14:55:21.510538
1939,nan,nan,51,0,0,2022-11-12 14:55:27.578601
1940,nan,nan,51,0,0,2022-11-12 14:55:33.656958
1941,nan,nan,51,0,0,2022-11-12 14:55:39.738068
1942,nan,nan,51,0,0,2022-11-12 14:55:45.819550
1943,nan,nan,51,0,0,2022-11-12 14:55:51.901504
1944,nan,nan,51,0,0,2022-11-12 14:55:57.978063
1945,nan,nan,51,0,0,2022-11-12 14:56:04.009322
1946,nan,nan,51,0,0,2022-11-12 14:56:13.205380
1947,nan,nan,52,0,0,2022-11-12 14:56:19.281817
1948,nan,nan,51,0,0,2022-11-12 14:56:25.305943
1949,nan,nan,51,0,0,2022-11-12 14:56:31.444408
1950,nan,nan,51,0,0,2022-11-12 14:56:37.476368
1951,nan,nan,51,0,0,2022-11-12 14:56:43.548117
1952,nan,nan,51,0,0,2022-11-12 14:56:49.620949
1953,nan,nan,51,0,0,2022-11-12 14:56:55.654389
1954,nan,nan,52,0,0,2022-11-12 14:57:01.842590
1955,nan,nan,51,0,0,2022-11-12 14:57:07.915942
1956,nan,nan,51,0,0,2022-11-12 14:57:13.944679
1957,nan,nan,51,0,0,2022-11-12 14:57:20.621237
1958,nan,nan,51,0,0,2022-11-12 14:57:26.702367
1959,nan,nan,51,0,0,2022-11-12 14:57:32.780696
1960,nan,nan,51,0,0,2022-11-12 14:57:38.801298
1961,nan,nan,51,0,0,2022-11-12 14:57:44.943444
1962,nan,nan,51,0,0,2022-11-12 14:57:51.034836
1963,nan,nan,51,0,0,2022-11-12 14:57:57.099847
1964,nan,nan,51,0,0,2022-11-12 14:58:03.173210
1965,nan,nan,51,0,0,2022-11-12 14:58:09.197663
1966,nan,nan,51,0,0,2022-11-12 14:58:15.337230
1967,nan,nan,51,0,0,2022-11-12 14:58:21.417795
1968,nan,nan,51,0,0,2022-11-12 14:58:27.509268
1969,nan,nan,52,0,0,2022-11-12 14:58:33.576320
1970,nan,nan,51,0,0,2022-11-12 14:58:39.649264
1971,nan,nan,50,0,0,2022-11-12 14:58:45.740135
1972,nan,nan,51,0,0,2022-11-12 14:58:51.814244
1973,nan,nan,51,0,0,2022-11-12 14:58:57.908978
1974,nan,nan,51,0,0,2022-11-12 14:59:03.974993
1975,nan,nan,51,0,0,2022-11-12 14:59:10.068048
1976,nan,nan,51,0,0,2022-11-12 14:59:16.132725
1977,nan,nan,51,0,0,2022-11-12 14:59:22.210774
1978,nan,nan,51,0,0,2022-11-12 14:59:28.286225
1979,nan,nan,51,0,0,2022-11-12 14:59:34.309080
1980,nan,nan,51,0,0,2022-11-12 14:59:40.446469
1981,nan,nan,51,0,0,2022-11-12 14:59:46.479630
1982,nan,nan,51,0,0,2022-11-12 14:59:52.546369
1983,nan,nan,51,0,0,2022-11-12 14:59:58.619878
1984,nan,nan,51,0,0,2022-11-12 15:00:04.827211
1985,nan,nan,51,0,0,2022-11-12 15:00:10.966932
1986,nan,nan,51,0,0,2022-11-12 15:00:16.979535
1987,nan,nan,51,0,0,2022-11-12 15:00:23.011102
1988,nan,nan,51,0,0,2022-11-12 15:00:29.077633
1989,nan,nan,51,0,0,2022-11-12 15:00:35.102761
1990,nan,nan,51,0,0,2022-11-12 15:00:41.225556
1991,nan,nan,51,0,0,2022-11-12 15:00:47.214117
1992,nan,nan,51,0,0,2022-11-12 15:00:53.250298
1993,nan,nan,51,0,0,2022-11-12 15:00:59.318136
1994,nan,nan,51,0,0,2022-11-12 15:01:05.392595
1995,nan,nan,50,0,0,2022-11-12 15:01:11.424001
1996,nan,nan,51,0,0,2022-11-12 15:01:17.494138
1997,nan,nan,51,0,0,2022-11-12 15:01:23.530073
1998,nan,nan,51,0,0,2022-11-12 15:01:29.655094
1999,nan,nan,51,0,0,2022-11-12 15:01:35.738459
2000,nan,nan,51,0,0,2022-11-12 15:01:41.868335
2001,nan,nan,51,0,0,2022-11-12 15:01:47.898596
2002,nan,nan,51,0,0,2022-11-12 15:01:53.967768
2003,nan,nan,51,0,0,2022-11-12 15:02:00.054163
2004,nan,nan,51,0,0,2022-11-12 15:02:06.132477
2005,nan,nan,51,0,0,2022-11-12 15:02:12.205719
2006,nan,nan,51,0,0,2022-11-12 15:02:18.207297
2007,nan,nan,51,0,0,2022-11-12 15:02:24.264197
2008,nan,nan,51,0,0,2022-11-12 15:02:30.304031
2009,nan,nan,51,0,0,2022-11-12 15:02:36.378837
2010,nan,nan,51,0,0,2022-11-12 15:02:42.460911
2011,nan,nan,51,0,0,2022-11-12 15:02:48.545461
2012,nan,nan,51,0,0,2022-11-12 15:02:54.624662
2013,nan,nan,51,0,0,2022-11-12 15:03:00.688568
2014,nan,nan,51,0,0,2022-11-12 15:03:06.720099
2015,nan,nan,51,0,0,2022-11-12 15:03:12.865003
2016,nan,nan,51,0,0,2022-11-12 15:03:18.937612
2017,nan,nan,51,0,680,2022-11-12 15:03:24.121963
2018,26.5,43,-1,0,22,2022-11-12 15:03:32.070533
2019,26.4,47,-1,0,22,2022-11-12 15:03:37.118390
2020,nan,nan,51,0,0,2022-11-12 15:03:43.255877
2021,nan,nan,51,0,0,2022-11-12 15:04:21.429777
2022,nan,nan,66,0,0,2022-11-12 15:04:27.571240
2023,nan,nan,66,0,0,2022-11-12 15:04:33.645019
2024,nan,nan,51,0,0,2022-11-12 15:05:10.168897
2025,nan,nan,51,0,0,2022-11-12 15:05:16.196437
2026,nan,nan,51,0,0,2022-11-12 15:05:22.224945
2027,nan,nan,52,0,0,2022-11-12 15:05:28.294338
2028,26.6,45,-1,0,23,2022-11-12 15:05:38.346990
2029,26.7,45,-1,0,23,2022-11-12 15:05:48.460673
2030,26.4,45,64,0,23,2022-11-12 15:05:53.573906
2031,26.5,45,-1,0,23,2022-11-12 15:06:03.569204
2032,26.7,45,-1,0,23,2022-11-12 15:06:13.624264
2033,26.9,45,-1,0,23,2022-11-12 15:06:25.119108
2034,nan,nan,-1,0,25,2022-11-12 15:07:12.077867
2035,26.5,46,-1,0,25,2022-11-12 15:07:19.845424
2036,nan,nan,66,0,0,2022-11-12 15:07:25.969069
2037,nan,nan,51,0,0,2022-11-12 15:08:00.524485
2038,nan,nan,51,0,0,2022-11-12 15:08:06.600002
2039,nan,nan,51,0,0,2022-11-12 15:08:12.685700
2040,nan,nan,51,0,0,2022-11-12 15:08:20.146281
2041,nan,nan,51,0,0,2022-11-12 15:08:29.001724
2042,nan,nan,51,0,0,2022-11-12 15:08:36.105689
2043,nan,nan,51,0,0,2022-11-12 15:08:43.012633
2044,nan,nan,51,0,0,2022-11-12 15:08:49.510704
2045,nan,nan,51,0,0,2022-11-12 15:08:55.536519
2046,nan,nan,51,0,0,2022-11-12 15:09:01.917624
2047,nan,nan,51,0,0,2022-11-12 15:09:08.300480
2048,nan,nan,51,0,0,2022-11-12 15:09:14.503609
2049,nan,nan,50,0,0,2022-11-12 15:09:20.635787
2050,nan,nan,66,0,0,2022-11-12 15:09:56.994905
2051,nan,nan,50,0,0,2022-11-12 15:10:03.312954
2052,nan,nan,51,0,0,2022-11-12 15:10:09.752878
2053,nan,nan,51,0,0,2022-11-12 15:10:15.837899
2054,nan,nan,51,0,0,2022-11-12 15:10:22.077986
2055,22.4,52,-1,0,26,2022-11-13 02:37:59.843586
2056,22.3,52,-1,0,23,2022-11-13 02:37:59.843586
2057,22.3,52,-1,0,23,2022-11-13 02:37:59.859233
2058,22.3,52,-1,0,23,2022-11-13 02:38:01.865147
2059,22.4,52,-1,0,23,2022-11-13 02:38:06.925348
2060,22.4,51,-1,0,23,2022-11-13 02:38:11.978068
2061,22.4,51,-1,0,23,2022-11-13 02:38:17.035037
2062,22.4,51,-1,0,23,2022-11-13 02:38:22.091978
2063,22.4,51,-1,0,43,2022-11-13 02:38:34.791996
2064,22.4,51,-1,0,22,2022-11-13 02:38:36.340669
2065,22.4,51,-1,0,43,2022-11-13 02:38:39.844620
2066,22.4,51,-1,0,26,2022-11-13 02:38:44.901121
2067,22.4,51,-1,0,23,2022-11-13 02:38:49.958856
2068,22.4,48,-1,0,23,2022-11-13 02:38:55.120444
2069,22.4,51,-1,0,23,2022-11-13 02:39:00.189984
2070,22.4,51,-1,0,23,2022-11-13 02:39:05.265276
2071,22.4,51,-1,0,26,2022-11-13 02:39:10.307758
2072,22.4,50,-1,0,42,2022-11-13 02:39:15.363042
2073,22.4,50,-1,0,26,2022-11-13 02:39:20.477287
2074,22.4,50,-1,0,22,2022-11-13 02:39:25.532800
2075,22.1,50,-1,0,23,2022-11-13 02:39:30.596333
2076,22.4,50,-1,0,23,2022-11-13 02:39:35.646328
2077,22.4,50,-1,0,42,2022-11-13 02:39:43.710036
2078,22.4,50,-1,0,26,2022-11-13 02:39:48.769557
2079,22.4,50,-1,0,26,2022-11-13 02:39:53.829763
2080,22.4,50,-1,0,25,2022-11-13 02:39:58.879608
2081,22.4,50,-1,0,26,2022-11-13 02:40:03.933466
2082,22.4,50,-1,0,26,2022-11-13 02:40:08.991029
2083,22.4,50,-1,0,28,2022-11-13 02:40:14.106622
2084,22.4,50,-1,0,26,2022-11-13 02:40:19.164087
2085,22.5,50,-1,0,43,2022-11-13 02:40:24.220912
2086,22.5,50,-1,0,26,2022-11-13 02:40:29.278343
2087,22.4,50,-1,0,22,2022-11-13 02:40:34.332959
2088,22.4,50,-1,0,26,2022-11-13 02:40:39.391035
2089,22.4,50,-1,0,26,2022-11-13 02:40:44.454557
2090,22.4,50,-1,0,25,2022-11-13 02:40:49.502471
2091,22.4,50,-1,0,26,2022-11-13 02:40:54.559563
2092,22.4,50,-1,0,26,2022-11-13 02:40:59.678970
2093,22.4,50,-1,0,25,2022-11-13 02:41:04.731993
2094,22.5,50,-1,0,26,2022-11-13 02:41:09.789480
2095,22.5,50,-1,0,43,2022-11-13 02:41:14.846415
2096,22.7,50,-1,0,26,2022-11-13 02:41:19.906795
2097,22.5,50,-1,0,25,2022-11-13 02:41:24.957221
2098,22.5,49,-1,0,22,2022-11-13 02:41:30.012261
2099,22.4,50,-1,0,23,2022-11-13 02:41:35.068982
2100,22.7,50,-1,0,42,2022-11-13 02:41:40.187511
2101,22.4,50,-1,0,44,2022-11-13 02:41:45.243652
2102,22.5,50,-1,0,26,2022-11-13 02:41:50.300199
2103,22.5,50,-1,0,26,2022-11-13 02:41:55.353325
2104,22.5,49,-1,0,22,2022-11-13 02:42:00.413865
2105,22.5,49,-1,0,42,2022-11-13 02:42:08.484177
2106,22.5,49,-1,0,26,2022-11-13 02:42:13.532096
2107,22.4,49,-1,0,23,2022-11-13 02:42:18.587325
2108,22.4,49,-1,0,42,2022-11-13 02:42:23.646831
2109,22.5,49,-1,0,26,2022-11-13 02:42:31.357455
2110,22.5,49,-1,0,23,2022-11-13 02:42:36.407615
2111,22.5,49,-1,0,26,2022-11-13 02:42:44.236244
2112,22.5,49,-1,0,26,2022-11-13 02:42:49.286735
2113,22.5,49,-1,0,26,2022-11-13 02:42:54.399783
2114,22.5,49,-1,0,26,2022-11-13 02:42:59.460298
2115,22.5,49,-1,0,23,2022-11-13 02:43:04.531679
2116,22.5,49,-1,0,22,2022-11-13 02:43:09.571690
2117,22.5,49,-1,0,26,2022-11-13 02:43:14.683455
2118,22.5,49,-1,0,26,2022-11-13 02:43:19.687351
2119,22.5,49,-1,0,23,2022-11-13 02:43:24.742861
2120,22.5,49,-1,0,43,2022-11-13 02:43:29.798216
2121,22.5,49,-1,0,43,2022-11-13 02:43:34.856593
2122,22.5,49,-1,0,23,2022-11-13 02:43:39.911443
2123,22.5,49,-1,0,23,2022-11-13 02:43:44.966448
2124,22.5,49,-1,0,23,2022-11-13 02:43:50.023596
2125,22.6,49,-1,0,23,2022-11-13 02:43:55.078110
2126,22.6,49,-1,0,23,2022-11-13 02:44:00.196403
2127,22.5,49,-1,0,42,2022-11-13 02:44:05.253859
2128,22.5,49,-1,0,42,2022-11-13 02:44:10.313806
2129,22.6,49,-1,0,26,2022-11-13 02:44:15.366678
2130,22.6,49,-1,0,23,2022-11-13 02:44:23.199152
2131,22.6,49,-1,0,23,2022-11-13 02:44:28.248341
2132,22.5,49,-1,0,54,2022-11-13 02:44:33.303217
2133,22.5,49,-1,0,26,2022-11-13 02:44:38.541068
2134,22.4,49,-1,0,23,2022-11-13 02:44:43.598881
2135,22.6,49,-1,0,23,2022-11-13 02:44:48.655275
2136,22.5,49,-1,0,54,2022-11-13 02:44:53.708528
2137,22.5,49,-1,0,23,2022-11-13 02:44:58.763688
2138,22.6,49,-1,0,23,2022-11-13 02:45:03.819168
2139,22.6,49,-1,0,23,2022-11-13 02:45:08.880213
2140,22.5,49,-1,0,23,2022-11-13 02:45:13.936720
2141,22.6,49,-1,0,23,2022-11-13 02:45:18.989883
2142,22.6,49,-1,0,23,2022-11-13 02:45:24.111777
2143,22.6,49,-1,0,23,2022-11-13 02:45:29.164910
2144,22.5,49,-1,0,26,2022-11-13 02:45:34.200661
2145,22.6,49,-1,0,26,2022-11-13 02:45:39.241060
2146,22.6,49,-1,0,23,2022-11-13 02:45:44.691626
2147,22.7,49,-1,0,26,2022-11-13 02:45:49.734540
2148,22.6,49,-1,0,42,2022-11-13 02:45:54.779851
2149,22.6,49,-1,0,22,2022-11-13 02:45:59.823497
2150,22.6,49,-1,0,23,2022-11-13 02:46:04.889967
2151,22.4,49,-1,0,23,2022-11-13 02:46:09.916834
2152,22.5,49,-1,0,23,2022-11-13 02:46:14.959644
2153,22.6,49,-1,0,26,2022-11-13 02:46:20.002512
2154,22.6,49,-1,0,23,2022-11-13 02:46:25.042261
2155,22.7,49,-1,0,23,2022-11-13 02:46:30.083155
2156,22.6,49,-1,0,23,2022-11-13 02:46:35.148445
2157,22.7,49,-1,0,23,2022-11-13 02:46:40.191424
2158,22.6,49,-1,0,23,2022-11-13 02:46:45.231645
2159,22.6,49,-1,0,23,2022-11-13 02:46:50.274999
2160,22.6,49,-1,0,43,2022-11-13 02:46:55.322515
2161,22.6,49,-1,0,23,2022-11-13 02:47:00.369631
2162,22.7,49,-1,0,23,2022-11-13 02:47:05.408112
2163,22.7,49,-1,0,23,2022-11-13 02:47:10.450964
2164,22.7,49,-1,0,23,2022-11-13 02:47:15.500098
2165,22.6,49,-1,0,23,2022-11-13 02:47:20.538413
2166,22.6,49,-1,0,23,2022-11-13 02:47:25.580755
2167,22.6,49,-1,0,23,2022-11-13 02:47:30.622292
2168,22.7,49,-1,0,23,2022-11-13 02:47:35.670596
2169,22.7,49,-1,0,66,2022-11-13 02:47:40.717735
2170,22.7,49,-1,0,42,2022-11-13 02:47:45.764109
2171,22.6,49,-1,0,26,2022-11-13 02:47:50.806616
2172,22.7,49,-1,0,25,2022-11-13 02:47:55.852713
2173,22.7,49,-1,0,23,2022-11-13 02:48:00.889511
2174,22.6,49,-1,0,23,2022-11-13 02:48:05.939974
2175,22.6,49,-1,0,23,2022-11-13 02:48:11.000145
2176,22.7,49,-1,0,23,2022-11-13 02:48:16.017871
2177,22.6,49,-1,0,23,2022-11-13 02:48:21.064021
2178,22.6,49,-1,0,23,2022-11-13 02:48:26.105268
2179,22.6,49,-1,0,23,2022-11-13 02:48:31.152427
2180,22.7,49,-1,0,23,2022-11-13 02:48:36.189361
2181,22.7,49,-1,0,26,2022-11-13 02:48:41.264945
2182,22.7,49,-1,0,23,2022-11-13 02:48:46.309615
2183,22.7,49,-1,0,23,2022-11-13 02:48:51.350842
2184,22.7,49,-1,0,23,2022-11-13 02:48:56.391743
2185,22.6,50,-1,0,26,2022-11-13 02:49:01.435688
2186,22.7,50,-1,0,23,2022-11-13 02:49:06.480756
2187,22.7,49,-1,0,23,2022-11-13 02:49:11.555403
2188,22.7,49,-1,0,26,2022-11-13 02:49:16.567063
2189,22.6,49,-1,0,23,2022-11-13 02:49:21.608194
2190,22.6,49,-1,0,23,2022-11-13 02:49:26.652672
2191,22.7,49,-1,0,23,2022-11-13 02:49:31.693191
2192,22.7,49,-1,0,3,2022-11-13 02:49:36.766281
2193,22.7,49,-1,0,1000,2022-11-13 02:49:41.837197
2194,22.7,49,-1,0,25,2022-11-13 02:49:46.885341
2195,22.7,49,-1,0,25,2022-11-13 02:49:51.926831
2196,22.7,49,-1,0,52,2022-11-13 02:50:33.138761
2197,22.5,49,-1,0,52,2022-11-13 02:50:38.179591
2198,22.8,50,-1,0,51,2022-11-13 02:50:43.244094
2199,22.7,52,-1,0,52,2022-11-13 02:50:48.286070
2200,22.8,52,-1,0,52,2022-11-13 02:50:53.322072
2201,22.3,52,-1,0,52,2022-11-13 02:50:58.373631
2202,22.9,48,-1,0,52,2022-11-13 02:51:03.406080
2203,22.7,50,-1,0,52,2022-11-13 02:51:08.452843
2204,22.7,47,-1,0,52,2022-11-13 02:51:13.490659
2205,22.7,50,-1,0,52,2022-11-13 02:51:18.544509
2206,22.8,50,-1,0,53,2022-11-13 02:51:23.583095
2207,22.4,50,-1,0,52,2022-11-13 02:51:28.624046
2208,22.7,50,-1,0,52,2022-11-13 02:51:33.671521
2209,22.8,50,-1,0,52,2022-11-13 02:51:38.719210
2210,22.8,50,-1,0,52,2022-11-13 02:51:43.764140
2211,22.7,49,-1,0,52,2022-11-13 02:51:48.823183
2212,22.8,49,-1,0,52,2022-11-13 02:51:53.852976
2213,22.7,49,-1,0,52,2022-11-13 02:51:58.907029
2214,22.8,49,-1,0,52,2022-11-13 02:52:03.951607
2215,22.8,49,-1,0,52,2022-11-13 02:52:08.988630
2216,22.7,50,-1,0,52,2022-11-13 02:52:14.032599
2217,22.7,51,-1,0,52,2022-11-13 02:52:19.089562
2218,22.7,51,-1,0,1018,2022-11-13 02:52:24.208625
2219,22.7,50,-1,0,51,2022-11-13 02:52:29.252926
2220,22.7,50,-1,0,52,2022-11-13 02:52:34.286958
2221,22.7,50,-1,0,52,2022-11-13 02:52:39.335161
2222,22.6,50,-1,0,52,2022-11-13 02:52:44.378054
2223,22.7,50,-1,0,53,2022-11-13 02:52:49.425092
2224,22.7,49,-1,0,51,2022-11-13 02:52:54.469370
2225,22.7,49,-1,0,52,2022-11-13 02:52:59.522431
2226,22.7,49,-1,0,52,2022-11-13 02:53:07.688361
2227,22.7,50,-1,0,52,2022-11-13 02:53:10.069100
2228,22.7,49,-1,0,52,2022-11-13 02:53:15.128011
2229,22.7,50,-1,0,51,2022-11-13 02:53:20.172918
2230,22.7,50,-1,0,52,2022-11-13 02:53:25.218761
2231,22.7,50,-1,0,52,2022-11-13 02:53:30.265655
2232,22.7,50,-1,0,52,2022-11-13 02:53:35.312094
2233,22.7,50,-1,0,51,2022-11-13 02:53:40.357891
2234,22.6,50,-1,0,52,2022-11-13 02:53:45.402776
2235,22.7,50,-1,0,52,2022-11-13 02:53:50.460062
2236,22.6,49,-1,0,52,2022-11-13 02:53:55.502101
2237,22.7,50,-1,0,52,2022-11-13 02:54:00.547511
2238,22.7,50,-1,0,52,2022-11-13 02:54:13.866616
